,exyr,smoking,age
127,41.6733013823198,0,35.3823212827556
128,35.2772905351111,1,36.6144368452951
129,29.7061280047917,1,42.4358547407117
130,26.9726833437797,0,49.976785028819
131,23.1403974514025,0,52.1769840181805
132,25.0887857635386,0,52.7340583954938
133,45.7444958233079,0,29.8076611534656
134,41.287260706812,1,30.5861960637816
135,35.7792249084381,1,37.4941901903332
136,37.2058176834291,0,38.9390255941043
137,37.2469914264989,1,34.7065398255363
138,23.2671009153507,0,51.7764056897722
139,34.7555390144292,0,41.5145551776513
140,36.3828258327085,0,39.2729360945523
141,19.1513907678594,0,56.2106911591254
142,45.6962994020801,1,24.459694493562
143,28.3077853320966,0,49.3234734288417
144,47.9733711753595,1,23.1441040337086
145,8.21086013985905,0,67.811548509635
146,26.1811653227306,1,47.7844358395076
147,34.2060471432153,0,42.2031378608671
148,42.9837582345705,0,32.114627703093
149,42.8582302537467,0,32.7324082055129
150,16.9245051733444,1,56.8522808632589
151,40.496533215014,1,32.0596360866912
152,41.1636325184658,0,33.2813514793681
153,42.5164990430529,1,30.4419109426569
154,38.8241282315739,0,36.9998312679678
155,0.956764955147146,0,75.3692628643475
156,44.6541242325111,0,31.576665841567
157,22.0030095102444,1,52.1966885440052
158,20.3296529389478,0,56.2300004716963
159,35.3532705367413,1,36.589630711358
160,28.2843983750151,0,48.2282402860001
161,49.9034981499949,0,25.9064257345162
162,51.4215827692629,0,25.4201339807462
163,48.6124898213497,0,29.299025855152
164,6.53063772364599,0,67.5897286902182
165,40.2277520060858,1,33.52527408069
166,20.3776028819083,0,54.4400400830747
167,35.5370313624971,1,36.6987956855446
168,22.3169225519366,0,53.9759251489304
169,29.2599298982759,1,43.9059752405686
170,44.9592607945911,0,30.0604630089365
171,27.9573377653731,0,50.8200210154231
172,25.7049591452906,0,49.480994890444
173,1.35083318677407,0,74.8322851066478
174,0.5,0,76.3695342135616
175,2.12663112357842,0,72.5090001998469
176,17.6499762595316,0,58.9284920585342
177,3.85176708667962,0,72.8560367338359
178,30.8697568142575,0,45.0605257069692
179,13.8447269000753,0,61.4876830461435
180,32.0892539921235,0,42.0634137563839
181,49.4125225106443,1,22.1255680685863
182,7.33614361673449,0,68.4944114359096
183,7.11336413542923,0,69.4390838048421
184,46.1223924220428,1,24.3580597795701
185,30.647197081193,1,43.5577023806982
186,40.8992684808154,1,31.4597534402274
187,18.8014180501454,1,54.6382652367465
188,39.7198849135258,1,32.1190847395901
189,49.7759654937395,1,19.4194552642293
190,16.7353400703346,0,58.7187819886021
191,40.3748237265464,0,34.5821180748753
192,36.4072266124337,0,39.0443141805008
193,45.5941712043764,1,25.3589005661197
194,8.50167110007001,0,66.0485007530078
195,45.7878114384033,1,24.7614727494697
196,13.896243804018,0,62.3656642385758
197,24.5323087639899,0,48.8957355665043
198,16.7086245962067,0,61.7686589676887
199,0.5,0,76.7807571692392
200,46.4882474565713,0,28.9083968236613
201,21.3209886729491,0,55.0151087986305
202,0.5,0,76.0125405499712
203,28.8664489397641,0,48.4869023100473
204,22.2969176154662,1,51.1595686567016
205,55.3887243711042,0,19.8867333983071
206,44.9950324019841,1,26.6763614155237
207,49.4959181322078,0,26.7019418855198
208,13.1398713155229,0,63.1694319010712
209,50.5600169154055,0,25.0208664704114
210,49.287549438943,0,28.0748418322764
211,46.474431550865,0,31.1041454455411
212,37.9340489743605,1,34.8994753251157
213,24.4072951326144,0,51.3552257119363
214,39.4274888775287,0,36.1767147099599
215,5.29458286894296,0,71.17752630217
216,41.5726244352953,0,33.099402366686
217,30.6351715394041,0,45.9279066546545
218,50.9053841323644,0,24.2628913589513
219,36.1793216180503,0,39.2793877152726
220,33.1803591405385,1,38.4708816879613
221,11.7294164400868,1,61.1267847982235
222,49.7864405948174,0,27.1581815976561
223,44.8369294363002,1,27.1793555198209
224,41.9331121502432,0,33.743003328128
225,43.0206597209267,0,32.6593607612886
226,45.1854222169259,1,25.1146307730292
227,48.5744276059218,0,27.8590262055885
228,43.3636382736066,0,32.9092245218622
229,23.5651189509466,0,52.6487218122929
230,45.6809133005745,1,26.3304594599426
231,45.9699813285395,0,30.5161675633863
232,35.0919577655655,1,37.7879616445862
233,37.3092738434611,1,35.8708329093254
234,29.8779437363038,1,44.9695086268311
235,16.0500858799249,0,60.525122652296
236,15.9373809149107,0,61.2498035188764
237,46.4730251418447,1,25.1102480813861
238,4.36202756586056,0,71.836627332028
239,33.0849608022438,0,43.6912096068263
240,36.7601518745425,1,37.0675750388764
241,37.798320827697,0,39.6608755306987
242,15.3724878618386,1,58.0284675788134
243,32.0017401715452,1,38.7918759076856
244,34.331113733368,0,39.7804485099365
245,40.9276790543978,0,35.9374767704867
246,25.9634290123918,0,48.465628110489
247,25.9908866689161,0,49.2981066585329
248,49.1541390683566,0,28.9434031723067
249,22.6382912644499,0,53.7518765703259
250,33.4811881829327,0,41.8176409939961
251,1.54575275995644,0,73.7873697304167
252,55.4476277834688,0,21.5293987467885
253,53.0125775286874,0,23.3618763675913
254,30.9464108628385,1,42.8900166774246
255,52.6396383715386,0,22.8215757044964
256,12.1775230014855,0,64.76237087138
257,39.163358325032,0,36.3598769799758
258,34.1489287905309,0,42.0184763297189
259,48.4291477126965,1,20.2767923457803
260,36.8649636725449,0,39.6975619645569
261,44.1768773750924,1,27.576976061333
262,23.7848656534816,0,54.385872019492
263,43.1317795719055,0,33.3424316383898
264,0.5,0,75.860994214192
265,46.6449791043536,1,23.9997049015947
266,21.2655426385962,0,54.4274445022456
267,40.798560389282,0,33.89535427792
268,36.5642443241675,0,40.1819170693088
269,47.8768454113171,0,27.4666900314741
270,46.4547056125894,1,23.8537186272442
271,23.3577286026132,1,50.4008196487445
272,6.93163857889202,0,69.2571077770554
273,21.3819409989231,0,55.2107112300582
274,42.48963079515,1,27.9112547398545
275,5.35904854754143,0,70.4823301997967
276,31.8149403493797,0,44.8079753089696
277,13.8397694466241,0,60.8356088204309
278,40.2948322386536,0,35.4757501126786
279,20.1334736027089,0,55.1109681474045
280,31.1516806177387,0,46.6469805790111
281,28.4789709151354,0,48.086956652347
282,39.4179994253744,0,36.8222978846844
283,41.2897243144389,0,33.9479880757943
284,41.8661308479197,0,33.2105088708922
285,24.9540871345427,0,51.2837492038529
286,41.3914534823491,0,34.7823473750614
287,42.2014037808223,1,28.5571701559238
288,37.6172895464203,0,38.703048737738
289,33.6457546689967,1,40.138336021441
290,9.91618723726959,0,65.5892213997431
291,27.3685752877425,1,47.3022240190767
292,53.5151753713535,0,21.2321815537289
293,47.1366240933207,1,23.7232737839222
294,23.0426092467786,0,51.6769180116244
295,2.54506508327077,0,75.2069447729737
296,34.2683740643271,0,41.5879841824062
297,27.2980018746004,0,48.5878581353463
298,46.7806586011307,0,28.836397475563
299,25.750627979837,0,48.4879692932846
300,37.4294424357306,1,34.314352304209
301,49.2505485422168,0,26.468786470592
302,33.1798224776042,0,42.2895592395216
303,34.0441863364338,0,40.8504581423476
304,32.7188387767609,0,42.7086563594639
305,32.8268869456702,0,42.3079443608521
306,13.1757193272564,0,64.3270553289913
307,7.57390010645258,0,66.624683028087
308,18.6023701552092,0,56.4137658705004
309,4.05997523629315,0,73.3350729551166
310,30.25560905157,0,46.2036876869388
311,1.2040044129411,0,74.8742421804927
312,43.912648184458,0,30.0613573734487
313,7.92099917515064,0,67.1536992089823
314,45.4581641150293,0,30.2748829092372
315,42.1256380045821,0,32.9870219202712
316,33.2488166090098,0,43.27402039757
317,17.730283995756,0,58.7401625291229
318,2.38273561358922,0,72.8000656324439
319,37.199174868635,1,36.3392934184521
320,15.7503648170286,0,59.8872082182206
321,29.9239402443511,0,45.1666934227601
322,38.9129889932534,0,37.1938088880852
323,53.8163173808911,0,21.9470547549427
324,5.81672588562115,0,70.3463577590883
325,51.2254798389735,0,25.5563447377644
326,44.3357548314514,1,26.7021492961794
327,37.2528157484427,1,36.0476376779912
328,20.3537617630768,0,54.7823753892444
329,42.3578351369792,0,32.6089935966987
330,34.4846603949051,0,40.8539187633432
331,2.92894604858545,0,73.9734324733727
332,43.8305427917998,0,33.1345948747186
333,28.3491290256804,0,46.9603442843536
334,53.8576351487012,0,23.2903913026676
335,34.0491640285833,1,38.9005220809889
336,31.508369876635,0,46.0930514283205
337,41.5202123597075,1,30.0797779797576
338,40.5183880233705,0,33.9705078206265
339,23.3972324287291,0,51.4669158598408
340,55.4890603618756,0,19.36093526287
341,41.1776131385164,1,33.0605734214187
342,30.1966471398824,0,46.5438622329868
343,50.9548871000025,0,23.9101752173156
344,33.7280761950283,0,42.2002881368462
345,3.17755792088461,0,73.012621815782
346,2.19722303652534,0,74.4176195850596
347,53.8390288916374,0,22.1591983721592
348,55.2280551327903,0,19.8620476000942
349,16.916843693869,0,59.2772615025751
350,32.2539593534459,1,39.0391527298992
351,54.4840650007224,0,20.6796499185715
352,33.8817198606823,0,41.4921140502553
353,11.0705076491436,0,65.2425931915641
354,33.1285787517395,0,43.0165265523829
355,39.8951142882643,1,32.8209648868069
356,30.2002622435569,0,46.3761068881828
357,14.5897144510147,0,59.9730954477564
358,29.1046478301068,0,47.5236106649972
359,36.0902609745489,0,40.3215484959073
360,26.4806094309378,0,48.1730825006962
361,11.2619965139417,1,62.3872049273923
362,55.5654113896207,0,19.7218180890195
363,20.8586084066241,0,55.235052658245
364,44.8908021573769,1,26.6737454468384
365,34.8654665624067,0,41.7610733946785
366,53.6743300608892,0,23.0999865480699
367,18.4569930757979,0,57.3370881890878
368,32.5941748171497,0,43.6993194054812
369,38.6828816513683,1,32.7808536004759
370,39.6764291392504,1,32.63451606203
371,0.5,0,75.7943843733519
372,13.7623924605431,0,61.7370841079392
373,51.1414518171305,1,19.0516427279335
374,11.7498178599523,0,63.9221635772847
375,15.6883416077232,0,62.2509124916978
376,26.0408927445674,0,48.7836482343264
377,13.8883135740181,0,62.8063510134816
378,35.8663421730214,1,39.4272636624115
379,17.1953163408577,0,59.0280141091891
380,38.0584815999889,1,37.0864358877314
381,48.5364503847324,1,23.38811214827
382,9.15745300716761,0,67.598981752526
383,21.4845274744147,0,54.1967682382092
384,16.5831226776577,0,58.0179500798695
385,48.9230957840615,0,26.756203236524
386,20.6547553964955,0,53.1076997523196
387,24.4264735107441,1,48.407935658907
388,40.6666767396193,1,32.3484725140694
389,10.2804022427155,0,66.8097185352817
390,45.9856391216183,0,29.7680922085419
391,39.5713745408594,0,35.2460569897667
392,41.7090097496452,0,36.0415588815128
393,46.3436440165247,1,24.4510157774203
394,13.2269820191521,0,63.2762344814837
395,11.7005812461118,0,63.9069347679615
396,9.40094026751693,0,65.5832743085921
397,47.067027595732,0,30.7474966733716
398,39.6991915859147,1,33.815819776514
399,27.8002598275864,0,49.2733515403233
400,53.2373915125858,0,21.0441158036701
401,26.2078923866452,0,50.4832252771594
402,14.4920950635213,0,60.7109121517278
403,57.0768723339932,0,20.9151543537155
404,25.3873254055195,0,49.9220792975581
405,32.6668647092395,0,42.0388387925923
406,38.8519442516501,1,32.3595114262114
407,4.27147397849747,0,70.4068829687312
408,20.3819081676056,0,54.6817317130044
409,31.7422489746219,0,44.3633006019518
410,45.5990366455403,0,29.8129627276212
411,46.1553705889103,0,29.5791247007165
412,20.1548612508253,0,55.355534079019
413,42.4809036450408,0,34.9566564909763
414,40.8046851505516,1,32.5421377364546
415,20.9816056220422,1,53.5510827207712
416,30.5641875414474,0,46.83142302325
417,39.5678635063129,0,35.3196145375027
418,35.8335471136779,0,40.4119248570065
419,18.0523607519885,0,58.3249378828332
420,0.5,0,76.5692146094516
421,36.1590673498808,0,39.2401705714874
422,10.0029936470344,0,64.5593397244811
423,16.8296964342919,0,58.8255521724932
424,45.1455945475176,0,29.8720405325294
425,11.7466627280724,0,65.2310640946962
426,40.8649028476722,0,37.8770275380786
427,14.1641661755946,0,63.0513741830364
428,11.9261472676323,0,64.2258083266206
429,43.3751574535665,0,31.6539703833402
430,36.2115708916998,1,37.8239641594701
431,38.8296863522802,0,38.604308366284
432,39.2887266652241,1,34.0324273684465
433,30.1960883051019,0,46.9397545601241
434,29.5453208896514,0,44.2367002223618
435,34.3018228799106,0,41.8533885315992
436,39.8535012165567,0,37.1878596160258
437,27.9616859451997,1,45.9947284093062
438,54.2014144151949,0,21.734291029515
439,2.70804022083183,0,73.8467232636176
440,15.8434053181737,0,59.988857969176
441,11.9480298712693,0,65.2922692396678
442,19.4102059000181,0,54.5617569211029
443,20.8202853450328,0,53.2945403548899
444,18.5826831603062,0,56.557710218709
445,21.3028265840443,0,54.7454721997492
446,41.9143604988924,1,30.903589149937
447,30.1201502950318,1,42.0489569730125
448,18.7310225371649,0,58.5287711508572
449,31.79065533657,1,42.1347935483791
450,44.2598511423019,1,28.319184588779
451,2.88969329089359,0,72.5125298271887
452,44.6501647563692,0,31.2434317115694
453,12.2434804213759,1,61.8629009751603
454,55.4941485576549,0,20.3110078726571
455,47.2304542100942,1,25.7090662169306
456,13.8651096687494,0,61.6942819291726
457,44.3352652589087,0,33.6457820371725
458,31.8907859070888,1,42.5928733645998
459,4.3702516378426,0,72.4256722144783
460,26.603706809794,0,48.9513611887715
461,16.0949239192493,0,60.0125367608853
462,9.4127500202291,0,65.5383474905975
463,31.1413267606948,0,44.7647566073574
464,44.6735657871685,0,31.2762743022548
465,29.6820353038717,0,45.4490584442392
466,5.00462186873863,0,70.5642415159382
467,39.3802452269264,0,36.619760351614
468,45.9129203493004,0,30.2933130834783
469,18.907955416844,0,56.788312757537
470,29.6987868899041,0,46.2207586922496
471,44.6837781591296,0,32.1336990340331
472,33.0894661419165,0,42.5486027211752
473,35.8059095239521,1,37.733881924767
474,8.64462555688483,0,67.7913027768955
475,22.5045477204928,0,51.354732624318
476,38.2084717485626,0,37.969339693269
477,43.9293299848938,1,26.206818097271
478,7.83691979940621,0,68.1019911295734
479,26.4803134862722,0,48.7042007283308
480,15.449169859504,1,57.6973908215869
481,6.86393132270401,0,68.9649073048495
482,51.9149400748965,0,24.1545502673835
483,38.7432743438868,0,39.1306886542588
484,40.3157632245486,0,33.1086468059888
485,52.7284417919684,0,23.1447462923825
486,29.3887560217997,1,45.0738282399252
487,24.6471178368406,0,52.5945098595694
488,29.9573406643205,0,45.5995261111817
489,8.52322629342435,0,66.762251959648
490,17.2424836044232,0,60.1045103771612
491,45.6217107484585,1,26.0218378626741
492,13.3311806169972,0,63.9674638397992
493,5.0525119755393,0,71.31629790226
494,31.8538355079314,0,43.2832166732926
495,42.8505950767069,0,34.1176808550954
496,31.7033636976755,0,44.5822036751604
497,51.5552153973863,0,24.1890248116106
498,18.61740061649,0,56.2926984629594
499,13.7570602196266,0,62.1768437265418
500,3.65899866602428,0,71.926232018508
501,50.3540799677459,0,26.4732966767624
502,31.2571179228639,0,45.7551628849469
503,44.2559719548141,0,33.2598565379158
504,1.04365045953548,0,75.2292410610244
505,32.7272866289721,1,38.8131482820027
506,11.8929632501503,0,63.7775815348141
507,33.0634680166886,0,43.0673441955863
508,23.3090997090449,1,49.2546711068043
509,24.3059264234442,1,49.4480750256542
510,33.0877664218603,0,42.6400626469404
511,28.3085900876401,1,44.336045687109
512,39.1352196852085,0,36.8071886892579
513,53.0868948213346,0,22.7869853079319
514,49.6719322701226,0,27.1548069706187
515,35.4895471008172,1,35.0360043053515
516,6.02691932060739,0,70.2225530818105
517,0.5,0,74.9693233240396
518,57.6973570132101,0,19.539651544299
519,29.4726494213522,0,45.231106988022
520,41.8023957446426,0,33.888252120465
521,9.63712597567327,0,65.5557362930849
522,10.3908239933256,0,66.0070605920628
523,38.7539649748098,0,38.4024252104573
524,47.2862293684159,0,28.290842175018
525,53.6611300491853,0,22.2438211920671
526,55.0207249618701,0,20.7934656864963
527,22.3296870263844,0,53.1272918828763
528,36.183819491616,0,40.0792151829228
529,24.2871820806781,0,53.0431341873482
530,24.0726245905755,0,49.0937824505125
531,24.2674963722546,0,52.3745148191229
532,43.7651874265428,0,31.6339207095233
533,51.9378261476248,0,24.0776187381707
534,44.3505017853082,1,24.9116829873447
535,10.3134963865254,0,68.212258706335
536,38.4184336556117,0,37.3084122645669
537,44.23455459661,0,31.5079445873092
538,26.5228507935197,0,48.6253384060662
539,44.9486956404833,0,31.7520445254631
540,41.0428834680311,0,34.1046002699873
541,52.6643452119927,0,23.0826553675501
542,28.3535111761696,0,46.8977064473048
543,31.2494901393862,0,44.0462268260308
544,10.1153065698481,0,66.3154823360965
545,15.5566266302656,1,55.856526161544
546,48.0705481610769,0,28.7359726683013
547,2.9135184139184,0,73.9158118907362
548,30.4900391389784,0,45.5529880919081
549,33.8099601216585,0,44.1146838541229
550,49.4898920222622,0,27.3906832811164
551,2.8900194952749,0,72.2352147395723
552,42.035805683932,0,33.5034313441605
553,18.9987799198223,0,55.8818698022515
554,23.7052076091827,0,51.4812723331823
555,15.4350087855072,1,57.4651884641498
556,45.3591815924701,0,31.7243740172954
557,22.4797178352631,0,52.0128115812832
558,27.6326921532455,0,48.1517376675658
559,36.0438507810457,0,39.7399246315472
560,6.5417697853543,0,68.0960825523362
561,33.1679638069196,0,45.0377497910522
562,45.0383467639115,0,30.3713344792374
563,35.2133742797506,0,40.587267433697
564,36.6676588910418,1,35.707016681321
565,45.0472620159021,0,31.0954727552439
566,31.413315786164,0,43.9291859590448
567,24.6277049497826,0,50.2726863108301
568,43.8764140364651,0,31.2467589383014
569,28.4323443573945,0,47.8578301887104
570,29.0689687830615,1,44.267944263809
571,26.5071174147547,0,48.8656037361361
572,54.7262348598318,0,22.1154389767908
573,2.61308878808094,0,71.756935805548
574,14.2381254516018,0,62.6487362110056
575,2.66701655550638,0,74.0092196506448
576,13.1560359804004,0,63.6614475138485
577,14.0767051657608,0,62.6122290045023
578,45.5238918493744,0,30.9032750022598
579,28.1557936928239,0,47.3835446354933
580,17.567439252399,0,58.0892680711113
581,21.4113523580317,0,55.205568825826
582,24.6003364177338,0,49.0989473037793
583,17.633223496558,0,59.4902440398
584,10.3081930987304,0,66.0762607636862
585,2.95860577522584,0,72.4901905553415
586,15.6792792724702,0,57.8232393967919
587,35.3931507824755,0,39.9822653623376
588,10.4063115053431,0,66.2171573541127
589,0.5,0,76.9105275329202
590,7.30577755685329,0,68.9135718094185
591,49.5120250878559,0,26.0921159647405
592,3.16030305782008,0,72.5056011308916
593,36.0736668637994,0,39.7813045503572
594,28.8829981215795,0,47.5065460437909
595,22.9449319640618,0,52.1253349287435
596,8.54796411023341,0,66.4972287388518
597,45.8013573109794,0,30.4230593531393
598,42.5917113486531,0,33.7838267073967
599,20.4063864701865,1,52.7370858429931
600,52.3437436971449,0,24.5883807959035
601,41.8710850713079,1,30.4064767365344
602,35.7317776392101,0,40.2902794382535
603,46.8596219733379,0,28.7510102922097
604,43.1859063787287,0,32.9722414286062
605,48.6995060493186,0,26.6210814914666
606,30.5214807238622,0,45.51264053747
607,46.1982748204231,0,30.39165159408
608,25.8696990723273,0,48.4382527502607
609,37.7667149611706,1,34.5990279354914
610,23.0489997423703,0,54.0555362040177
611,46.7190959450686,0,27.7498831768115
612,47.0304116578518,0,28.3332061702386
613,45.164585139125,0,30.5508217536844
614,48.4959877955824,1,25.1752366242979
615,29.4584006264223,0,45.5217903088214
616,24.9749705222924,0,51.6764366788115
617,23.5023774765165,0,54.3707965984941
618,51.4900252604325,0,22.4720735388275
619,35.9026060630521,1,37.2978232339956
620,46.8863495820298,0,29.1353198650939
621,34.6771141813356,1,40.1754548093304
622,53.6491917299255,0,23.2727737934329
623,17.1554553453223,0,59.6465875860304
624,3.32693863147314,0,71.2111307452433
625,32.7572627874883,0,45.0572658342343
626,30.3584151952613,0,45.2149424096569
627,38.9343622152038,1,33.0626704581082
628,32.2272476743775,1,38.3586347419949
629,10.5074831842282,0,64.7023975234479
630,39.9749028820332,0,37.4733189835869
631,23.5908744135011,0,51.8286377909417
632,42.6529321591638,1,27.6165937660262
633,27.2375440694125,0,49.1652892497368
634,44.0847279526488,1,27.407423311378
635,42.7541837764122,1,28.8073695655768
636,46.1172131192144,0,30.0771710767145
637,27.6221441934682,0,47.4900655997917
638,35.9928788390047,0,39.8168753218167
639,11.9770183350991,0,63.4937258879654
640,24.4327463267445,0,51.2164789466187
641,44.7153123256456,1,24.5790970791131
642,40.5086906014964,0,36.2624064650813
643,15.5573270375481,0,60.7754521532916
644,41.5904285000522,0,35.9323588992172
645,13.3246089295623,0,61.7269129371271
646,47.1652680674731,0,29.320792986031
647,46.6715254197217,1,24.3878342960961
648,54.387727387878,0,21.9412677017972
649,47.1328990507836,0,29.3953539165668
650,0.5,0,76.4562090202235
651,26.2998088526432,0,47.9517773722579
652,33.9971089775928,0,42.7061141197582
653,41.8687712280674,0,34.1611047071395
654,52.7976640504282,0,23.9455072768033
655,14.1538638224358,0,61.1437656260096
656,47.6805898243347,1,22.2480270816013
657,48.1745504335508,0,27.9381223139686
658,15.3718751169714,0,61.295550418552
659,39.1157516715283,0,35.8550958600827
660,6.67710973073745,0,70.0066951676272
661,43.5187776349898,1,27.3927353695035
662,32.0098558397883,0,45.0509657586275
663,40.7715211678031,1,31.6299837236293
664,15.4646811925571,0,60.6519639734179
665,4.59587032938304,0,70.5288415844552
666,40.7841559154575,0,33.0844795893257
667,3.47152149168264,0,71.809520504903
668,19.0021055131853,0,56.111083118245
669,31.4474989720541,0,43.9892757805064
670,31.3946326589517,0,45.1426568171009
671,28.645821980188,0,47.4249288081191
672,30.8953175321555,1,41.4185728058219
673,48.8292000970929,1,21.2622573518904
674,37.1327610277767,1,35.7364087991302
675,22.7037016576521,0,51.9303765790537
676,42.3975516638924,0,35.6341538787115
677,33.2375773447974,0,43.7734400806949
678,18.3527043799777,0,57.066651570534
679,12.9058105569295,0,63.5094457766972
680,43.4761618248388,0,31.8241097584117
681,4.71862387053189,0,72.100709757302
682,15.2775708204821,0,60.3378928513266
683,47.4122035997648,0,27.9415975189768
684,41.8297838172466,1,29.2110588839278
685,31.0234984218466,0,44.7178169927595
686,19.9204881671015,0,56.9502466069534
687,33.5452311402152,0,40.8735122335188
688,26.2060573116612,0,50.784201048331
689,50.5137543388538,0,26.7619794042043
690,40.620037954754,1,31.6413086778484
691,4.30456914293991,0,69.5348300831392
692,5.1089973742959,0,71.1329539823346
693,10.6599283918673,0,66.7095220633782
694,25.7882379979967,0,51.092627139762
695,26.5595079526668,0,48.4890427356586
696,34.1605979294041,0,40.3952208356774
697,15.56253975757,0,60.0122202094644
698,39.1092368524744,1,33.4607917476782
699,45.9615448821486,0,30.8067702753469
700,41.0946344716555,1,31.1522114503052
701,38.6379080329646,0,38.18304115301
702,33.6214755599757,1,39.3619561176747
703,47.5121288932027,0,27.5133823379874
704,6.03638145591594,0,69.1032688640989
705,26.6194266780736,1,45.6731714080088
706,21.8414684393267,0,52.8191772872637
707,21.7272301964625,0,54.7143406011164
708,55.8464807726413,0,19.7146888691932
